Name,Price,Score,Description
Room Mate Alba,€ 1.521,9.1,"Room Mate Alba es un alojamiento bien situado en el centro de Madrid que ofrece habitaciones con aire acondicionado, centro de fitness, wifi gratis y bar. Este hotel de 4 estrellas ofrece recepción 24 horas y servicio de conserjería. Este alojamiento libre de humo está a 9 min a pie de Plaza Mayor de Madrid.

En el hotel, cada habitación cuenta con escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Las unidades cuentan con armario y hervidor.

En Room Mate Alba se sirve todas las mañanas un desayuno buffet.

El alojamiento ofrece terraza solárium.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta del Sol y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
MOLINA - LA LATINA,€ 825,7.1,"MOLINA - LA LATINA está en Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 700 metros del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y terraza.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. Hay una zona de estar y de comedor en todas las unidades.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
The First One Madrid Preciados,€ 1.437,8.5,"The First One Madrid Preciados es un alojamiento con una buena ubicación en el centro de Madrid que ofrece desayuno continental y wifi gratis en todo el alojamiento. Este hotel de 4 estrellas ofrece servicio de habitaciones y recepción 24 horas. Este alojamiento libre de humo se encuentra a 7 min a pie de Mercado de San Miguel.

El hotel ofrece habitaciones con aire acondicionado, armario, cafetera, caja fuerte, TV de pantalla plana y baño privado con ducha. En The First One Madrid Preciados, todas las habitaciones disponen de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Gran Vía y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Room Mate Alicia,€ 1.426,8.7,"Este hotel tiene vistas a la madrileña plaza de Santa Ana, situada en el bonito barrio de Las Letras. Sus enormes ventanas ofrecen excelentes vistas a la plaza. Además, las elegantes habitaciones disponen de aire acondicionado, WiFi gratuita y TV vía satélite.

Los interiores de las habitaciones del Room Mate Alicia son obra del prestigioso diseñador Pascua Ortega. Cuentan con caja fuerte, minibar, escritorio y baño moderno con secador de pelo.

El Alicia sirve un desayuno buffet hasta el mediodía en el amplio comedor. Hay muchos bares de tapas y restaurantes en las inmediaciones.

Además, se proporciona WiFi portátil.

El Room Mate Alicia se encuentra a 10 minutos a pie del Museo del Prado y del Parque del Retiro. La Puerta del Sol, la plaza principal de Madrid, está a 5 minutos a pie."
Hostal Sardinero,€ 726,7.4,"El Hostal Sardinero está ubicado en el centro histórico de Madrid, a poca distancia a pie de la Puerta del Sol. El Museo del Prado y la Galería Thyssen también se hallan a poca distancia a pie. Hay WiFi gratuita.

El Hostal Sardinero ofrece habitaciones confortables con balcón y TV con pantalla de plasma.

Todas las habitaciones están equipadas con calefacción y aire acondicionado. Disponen de baño privado con ducha y secador de pelo. Hay habitaciones para no fumadores.

Este establecimiento está cerca de la famosa plaza de Santa Ana. Hay numerosas tiendas, restaurantes, monumentos, iglesias y cines en las inmediaciones."
Intelier Palacio San Martin,€ 1.530,8.8,"El elegante Palacio San Martín se encuentra en una tranquila calle peatonal del centro de Madrid. También está situado frente al precioso convento de las Descalzas Reales y a 5 minutos a pie de la Puerta del Sol.

Las habitaciones del Intur Palacio San Martín están insonorizadas y presentan una decoración de estilo clásico. También incluyen aire acondicionado, baño privado, TV y conexión Wi-Fi gratuita.

El restaurante del hotel sirve platos de cocina internacional creativa, mientras que el bar ofrece aperitivos y bebidas.

El Hotel Palacio San Martín cuenta con un impresionante vestíbulo de mármol y conserva el ascensor original. También dispone de gimnasio y zona de internet.

El Intur Palacio está a 200 metros de la Gran Vía, a solo 20 metros del centro comercial El Corte Inglés y a pocos minutos a pie de 3 estaciones de metro."
Aspasios Calle Mayor Apartments,€ 1.253,9.0,"El Aspasios Calle Mayor Apartments ofrece alojamientos independientes en el centro histórico de Madrid, a 200 metros de la plaza Mayor. El establecimiento presenta interiores de estilo rústico en colores claros y cuenta con conexión WiFi gratuita en todas sus instalaciones.

Los estudios y apartamentos disponen de aire acondicionado, cocina o zona de cocina y baño privado con ducha y artículos de aseo gratuitos. Los apartamentos también incluyen zona de estar y TV de pantalla plana.

El Aspasios Calle Mayor Apartments está a 450 metros de la estación de metro de Puerta del Sol y a 10 minutos a pie del Palacio Real."
Mola Hostel,€ 1.113,8.0,"El Mola Hostel se encuentra en el centro de Madrid, a 300 metros de la Puerta del Sol y la Plaza Mayor. Ofrece habitaciones privadas y compartidas, WiFi gratuita y recepción 24 horas.

Tanto las habitaciones privadas como las compartidas están decoradas en tonos cálidos y disponen de literas y baño privado con ducha.

A 5 minutos a pie del Mola Hostel encontrará varios restaurantes, bares y tiendas. La estación de metro de Sol está a 350 metros y el Museo del Prado, a 10 minutos a pie. El aeropuerto Adolfo Suárez Madrid-Barajas, el más cercano, se halla a 14 km."
Hostal Patria Madrid,€ 1.012,8.8,"El Hostal Patria Madrid ofrece habitaciones sencillas con conexión Wi-Fi gratuita. Está situado en la calle Mayor de Madrid, a pocos metros de la Puerta del Sol y a 100 metros de bares, restaurantes y discotecas.

Todas las habitaciones del Hostal Patria Madrid cuentan con TV de pantalla plana, aire acondicionado, calefacción y baño privado o compartido.

En los alrededores hay numerosas cafeterías.

El Patria se encuentra a 15 minutos a pie de los museos Reina Sofía, el Prado y Thyssen Bornemisza y a 250 metros de la estación de metro de Puerta del Sol, que conecta con la estación de trenes de Atocha, situada a 3 paradas."
Hostal Main Street Madrid,€ 1.184,8.9,"El Hostal Main Street Madrid está ubicado en la céntrica Gran Vía de Madrid, a solo 1 minuto a pie de la estación de metro Callao.

Las habitaciones, modernas y luminosas, disponen de suelo de parquet, aire acondicionado, TV de pantalla plana y WiFi gratuita. Además, todas las habitaciones están insonorizadas y tienen calefacción y baño privado con ducha, artículos de aseo gratuitos y secador de pelo.

Hay mostrador de información turística y consigna de equipaje. Gracias a su ubicación céntrica, está a poca distancia a pie de los principales lugares de interés de Madrid. La Puerta del Sol queda a 5 minutos a pie.

 La solicitud de camas supletorias está disponible para huéspedes de 6 años o más. Este servicio no se aplica a todas las habitaciones del establecimiento, por lo que tanto la posibilidad de disponer de camas supletorias en la habitación como el valor de este servicio deberán ser discutidos directamente con el establecimiento y deberán solicitarse con al menos 24 horas de antelación."
Villa rooms,€ 392,7.0,"Villa rooms está en el centro de Madrid, a 2 min a pie de Mercado de San Miguel y a 400 metros de Plaza Mayor de Madrid, y ofrece alojamiento con wifi gratis.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Estación de metro Plaza de España y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Hostal Met Madrid,€ 1.396,8.9,"Hostal Met Madrid está muy bien situado en el barrio de Centro de Madrid, Madrid, a 3 min a pie de Plaza Mayor de Madrid, a 600 metros de Puerta del Sol y a 11 min a pie de Estación de metro Plaza de España. Este alojamiento ofrece servicio de habitaciones y servicio de conserjería, además de wifi gratis en todo el alojamiento. El alojamiento está a pocos pasos de Mercado de San Miguel y a 300 metros del centro de la ciudad.

En el hostal o pensión, cada habitación incluye escritorio. Las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones tienen balcón. En Hostal Met Madrid, todas las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Royal Palace of Madrid, Puerta de Toledo y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Modular Rooms,€ 422,8.2,"Modular Rooms es un alojamiento con una buena ubicación en Madrid que ofrece salón de uso común, wifi gratis y habitaciones con aire acondicionado. El alojamiento está cerca de varios lugares de interés destacados, a unos 8 min a pie de Plaza Mayor de Madrid, a 800 metros de Mercado de San Miguel y a 9 min a pie de Puerta del Sol. El alojamiento dispone de ocio nocturno y cocina compartida.

Todas las unidades de este alojamiento incluyen TV de pantalla plana con canales por cable, zona de cocina y zona de comedor. El albergue ofrece algunas unidades con caja fuerte, y todas tienen baño compartido con ducha y secador de pelo. Las unidades cuentan con nevera.

En recepción se hablan varios idiomas, como inglés y español.

Cerca del alojamiento hay puntos de interés como Puerta de Toledo, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
CH Velarde,€ 862,7.6,"CH Velarde ofrece alojamiento económico cerca de las populares zonas de Chueca y Malasaña del centro de Madrid. Las habitaciones son sencillas y disponen de calefacción, ventilador, TV y conexión Wi-Fi gratuita.

Le Petit Palü- Velarde se encuentra a 100 metros de la estación de metro de Tribunal y a 20 minutos a pie de la Puerta del Sol. Está bien comunicado en metro o autobús con los museos del Prado y Reina Sofía.

El establecimiento está cerca de las cafeterías y bares de tapas de Malasaña y a 10 minutos a pie de la animada vida nocturna de Chueca."
La Casa del Espíritu Santo,€ 693,6.4,"La Casa del Espíritu Santo es un alojamiento bien situado en el centro de Madrid que ofrece patio. Hay wifi gratis y se ofrece parking privado por un suplemento.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

El personal de la recepción habla tanto inglés como español y puede ayudar a la clientela a planificar su estancia.

El apartamento ofrece servicio de alquiler de coches.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Gran Vía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Generator Madrid,€ 1.245,8.2,"El Generator Madrid ofrece alojamiento situado a 1 minuto a pie de la Gran Vía. Además, alberga una terraza en la azotea con bar y 2 bañeras de hidromasaje.

También dispone de zonas comunes decoradas en estilo industrial, como el salón compartido, donde los huéspedes pueden ver la TV, leer o escuchar sesiones diarias de DJ.

Las habitaciones del Generator Madrid son luminosas, presentan una decoración vanguardista que combina elementos clásicos y modernos y pueden ser privadas o compartidas. Todas ellas incluyen baño con ducha y aire acondicionado. 

Las habitaciones compartidas constan de literas con puerto USB, luz nocturna, zona de almacenamiento y taquilla privada. Se proporciona ropa de cama. Las toallas se pueden alquilar en la recepción. 

Las habitaciones dobles estándar con 2 camas individuales y las habitaciones familiares incluyen camas de diferentes tipos y baño privado con artículos de aseo gratuitos, toallas y secador de pelo.

El establecimiento sirve varias opciones de desayuno. También alberga un restaurante americano-mexicano, donde se organizan actividades culturales todos los días. 

Además, se proporciona aparcamiento privado y consigna de equipaje por un suplemento. 

El Generator Madrid se encuentra a 750 metros de la Plaza Mayor y a 300 metros del palacio Real. 

La estación de metro más cercana es la de Santo Domingo (línea 2) Asimismo, el albergue se halla a 23 km del aeropuerto de Madrid-Barajas."
Homeclub Modern Flat by Prado Museum & Retiro Moratin V,€ 1.047,9.0,"Homeclub Modern Flat by Prado Museum & Retiro Moratin V se encuentra en una zona céntrica de Madrid, a poca distancia de Puerta del Sol y Plaza Mayor de Madrid. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y hervidor. Este apartamento está a 8 min a pie de Museo Thyssen-Bornemisza y a 1,7 km de Puerta de Toledo.

El apartamento dispone de 1 dormitorio, TV con canales vía satélite, una cocina equipada con nevera y lavavajillas, lavadora y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Estación de tren de Atocha y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Hyatt Centric Gran Via Madrid,€ 1.912,8.9,"El Hyatt Centric Gran Vía Madrid está ubicado en pleno centro de Madrid y cuenta con gimnasio abierto las 24 horas, bar y restaurante. La estación de metro Gran Vía queda a 150 metros. Hay WiFi gratuita en todas las zonas.

Las habitaciones tienen vistas a la ciudad y presentan una decoración elegante con mobiliario diseñado a medida. Disponen de zona de trabajo funcional, TV de 55 pulgadas, aire acondicionado y calefacción. El baño privado incluye artículos de aseo gratuitos, secador de pelo y bañera o ducha.

Todos los días se sirve un desayuno buffet, también en los meses de verano. Además, el Hyatt Centric Gran Vía Madrid alberga el estudio de música Ondas, donde se puede disfrutar de un vermú, café gourmet o aperitivos ligeros mientras se escucha música.

El restaurante asador exclusivo Hielo y Carbón está ubicado en la 1.a planta y propone una gran variedad de carne local, así como una extensa carta de vinos de su bodega. En la Gintonería se sirven cócteles variados.

El bar Ondas, inspirado en un estudio de música, ofrece vermú, café gourmet, aperitivos ligeros y tartas, todo ello al ritmo de la música. El hotel ofrece un amplio servicio de habitaciones las 24 horas.

Hay recepción 24 horas y servicio de conserjería. El vestíbulo cuenta con libros y revistas sobre Madrid.

Se encuentra a 7 minutos a pie de la Puerta del Sol y a 1,4 km del parque del Retiro. El aeropuerto de Madrid-Barajas queda a 45 minutos en metro."
Líbere Madrid Palacio Real,€ 1.046,7.8,"El Líbere Madrid Palacio Real es un edificio típico del siglo XIX situado en el centro de Madrid, junto al monasterio de las Descalzas Reales y a 400 metros de la Plaza Mayor. Ofrece alojamiento de diseño con W-Fi gratuita.

El Líbere Madrid Palacio Real ofrece estudios y apartamentos de 1 habitación, todos con cocina, aire acondicionado y TV de plasma. 

El Líbere Madrid Palacio Real está a solo 300 metros de la Puerta del Sol y del Palacio Real. La estación de metro Callao queda a 150 metros. "
MyHouseSpain - Acogedor estudio en Madrid,€ 787,,"MyHouseSpain - Acogedor estudio en Madrid ofrece wifi gratis y está en el centro de Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel. Este apartamento está a 18 min a pie de Estación de tren de Atocha y a 1,4 km de Royal Palace of Madrid.

Este apartamento dispone de 1 dormitorio, cocina con nevera y microondas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Puerta de Toledo y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Apartamento Gran Via en Madrid,€ 1.007,7.8,"Apartamento Gran Via en Madrid se encuentra en el centro de Madrid, a 3 min a pie de Estación de metro Gran Vía y a 700 metros de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 13 min a pie de Estación de metro Plaza de España y a 1,4 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Bonito apartamento Atocha - Reina Sofía,€ 980,7.8,"Bonito apartamento Atocha - Reina Sofía es un alojamiento con una ubicación ideal en el centro de Madrid que ofrece patio. Este apartamento ofrece wifi gratis y está a 6 min a pie de Museo Reina Sofía y a 800 metros de Estación de tren de Atocha.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Mercado de San Miguel y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Ibis Styles Madrid Prado,€ 1.393,8.6,"El Ibis Styles Madrid Prado se encuentra en el Triángulo del Arte de Madrid, a solo 500 metros de la Puerta del Sol y a 300 metros de la estación de metro de Antón Martín. Ofrece habitaciones elegantes con conexión Wi-Fi gratuita y TV de pantalla plana vía satélite.

Cada una de las plantas del establecimiento está dedicada y decorada según una región española productora de vino. Las habitaciones disponen de aire acondicionado, suelo de madera, obras de arte moderno y baño con artículos de aseo y secador de pelo.

El Ibis Styles Madrid Prado alberga una biblioteca tranquila y un comedor en el que se sirve un desayuno bufé. La animada plaza de Santa Ana está situada a solo 100 metros y cuenta con varios bares de tapas y cafeterías.

El Ibis Styles Madrid Prado tiene recepción las 24 horas y se halla a menos de 500 metros de los Museos del Prado, Reina Sofía y Thyssen-Bornemisza. La estación del tren AVE de Atocha está a 15 minutos a pie."
Smartr Madrid La Latina,€ 1.002,7.2,"Smartr Madrid La Latina se encuentra en el centro de Madrid, a 11 min a pie de Puerta de Toledo y a 1 km de Estación de tren de Atocha, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de hervidor.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hostal Edreira,€ 1.122,8.7,"El Hostal Edreira, situado en el centro de Madrid, a 10 minutos a pie de los museos de El Prado, Reina Sofía y Thyssen-Bornemisza, ofrece servicio de recepción las 24 horas y habitaciones con aire acondicionado y conexión Wi-Fi gratuita.

Las habitaciones del Hostal Edreira presentan una decoración funcional y cuentan con TV de pantalla plana.

El establecimiento se encuentra a unos 10 minutos a pie de las conocidas plazas de la Puerta del Sol y la Plaza Mayor. Además, encontrará numerosos bares, tiendas y restaurantes en los alrededores.

El hostal está a 50 metros de la estación de metro Antón Martín y a 10 minutos a pie de la estación de AVE de Atocha, que también ofrece autobuses que enlazan con el aeropuerto de Barajas."
CH Antonio,€ 693,8.7,"La CH Antonio se encuentra en el barrio moderno de Malasaña, a sólo 3 minutos a pie de la estación de metro de Noviciado. Ofrece habitaciones modernas y luminosas con conexión Wi-Fi gratuita, TV y calefacción.

Las habitaciones de la CH Antonio tienen una decoración funcional y suelo de baldosa. Algunas cuentan con baño privado y otras con baño compartido. En la recepción hay secadores de pelo.

El establecimiento Antonio está situado a 10 minutos a pie de la Gran Vía y a 20 minutos a pie de la Puerta del Sol. En las calles de los alrededores hay muchos bares, restaurantes y tiendas."
NH Madrid Nacional,€ 1.851,8.6,"El NH Madrid Nacional está situado en Madrid, en el famoso Triángulo del Arte de Madrid, a 150 metros de la estación de tren AVE de Atocha. El establecimiento está ubicado en un edificio histórico que conserva detalles originales y ofrece vistas al jardín botánico.

Todas las habitaciones están insonorizadas y cuentan con aire acondicionado, WiFi gratuita, carta de almohadas, TV de pantalla plana vía satélite, minibar y baño privado con ducha de efecto lluvia, secador de pelo y artículos de aseo gratuitos.

El restaurante del NH Madrid Nacional sirve desayunos y ofrece excelentes vistas de la ciudad. El restaurante y bar Tablafina, situado en el vestíbulo, ofrece una amplia selección de platos y vinos locales. El establecimiento también dispone de servicio de habitaciones.

La recepción está abierta las 24 horas y el mostrador de información turística ofrece servicio de alquiler de coches. El aparcamiento está disponible por un suplemento."
Hostal Palacios Fuencarral,€ 864,7.5,"El Hostal Palacios, que ofrece habitaciones con conexión WiFi gratuita, se encuentra a 3 minutos a pie de la estación de metro de Gran Vía, en la calle Fuencarral, al lado de tiendas, bares y restaurantes.

Las habitaciones del Hostal Palacios cuentan con aire acondicionado, calefacción y baño privado con bañera o ducha. Algunas también incluyen balcón y TV de pantalla plana.

El establecimiento Palacios dispone de servicio de habitaciones y de consigna de equipaje.

La Puerta del Sol está a 500 metros del Hostal Palacios y la estación de metro de Tribunal, a 5 minutos. Los Museos de El Prado, Reina Sofía y Thyssen-Bornemiza se sitúan a 15 minutos a pie, mientras que el Parque del Retiro se halla a 20 minutos a pie."
NH Collection Madrid Gran Vía,€ 2.008,9.0,"El NH Collection Madrid Gran Vía está muy bien situado en pleno centro de Madrid, a solo 400 metros de la Puerta del Sol, y ofrece desayuno buffet y wifi gratuita en todas las instalaciones.

Tanto las habitaciones como las suites de hotel son elegantes y disponen de cafetera. Cada habitación incluye baño privado con bañera o ducha.

El hotel alberga una terraza en la azotea con zona de salón y vistas a la Gran Vía. También hay un bar cafetería en el interior. El restaurante Picalagartos está dirigido por el chef Manuel Berganza, el primer chef español en recibir una estrella Michelin fuera de España, y sirve cocina española a la carta.

El hotel ofrece servicios de alquiler de bicicletas, de guardería y de masajes, por un suplemento.

La Plaza Mayor se encuentra a 700 metros del NH Collection Madrid Gran Vía y el paseo del Prado, a 900 metros. El aeropuerto Adolfo Suárez Madrid-Barajas es el más cercano, situado a 13 km del establecimiento.

Se admiten perros a petición y previa autorización. El peso máximo admitido es de 25 kg. Se cobrará un suplemento de 35 EUR por noche (máximo de 1 perro por habitación). Se admiten perros guía de forma gratuita. No se aceptan gatos."
7 Islas Hotel,€ 1.501,8.8,"El 7 Islas Hotel está situado a 200 metros de la Gran Vía de Madrid. Ofrece WiFi gratis y habitaciones elegantes con aire acondicionado y baño de mármol con artículos de aseo. Algunas también tienen terraza.

El hotel alberga una cafetería y en la zona de Chueca y la Gran Vía hay numerosas tiendas, bares y restaurantes.

El 7 Islas Hotel está a 10 minutos a pie del Museo Thyssen-Bornemisza y a 15 minutos del famoso Museo del Prado. La estación de metro Gran Vía se encuentra a solo 200 metros."
Bohemian 2bedroom attic in Lavapies,€ 828,7.8,"Bohemian 2bedroom attic in Lavapies se encuentra en el centro de Madrid, a 12 min a pie de Puerta de Toledo y a 1,1 km de Estación de tren de Atocha, y ofrece wifi gratis. Este apartamento está a 12 min a pie de Puerta del Sol y a 1,6 km de Royal Palace of Madrid.

El apartamento tiene 2 dormitorios con aire acondicionado y una cocina totalmente equipada con nevera. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento."
Dobo Homes - SB20,€ 1.110,8.6,"Dobo Homes - SB20 se encuentra en Madrid, a 600 metros del centro y a 5 min a pie de Gran Vía, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana.

Todas las unidades tienen baño privado totalmente equipado con bañera o ducha y secador de pelo.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Estación de metro Plaza de España y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km del alojamiento."
Hostal Rober,€ 888,8.2,"El Hostal Rober, de gestión familiar, se encuentra a 2 minutos a pie de la Puerta del Sol de Madrid. La recepción está abierta las 24 horas y hay conexión Wi-Fi gratuita en todo el establecimiento. Las habitaciones con aire acondicionado disponen de TV de pantalla plana.

Las habitaciones están climatizadas y cuentan con suelos de baldosa, muebles de madera clara, caja fuerte y escritorio. El baño incluye una bañera o una ducha.

El Rober goza de una céntrica ubicación, rodeado de tiendas, bares y restaurantes.

El Rober ofrece servicio de guardaequipaje, venta de entradas y enlace con el aeropuerto, por un suplemento. La mayoría de los lugares de interés de Madrid se encuentran a muy pocos pasos. La Plaza Mayor está a 600 metros."
Casa navid,€ 1.102,8.0,"El Casa navid ofrece habitaciones en Madrid, a 1,5 km del Museo del Prado y a 1,7 km del Museo Thyssen-Bornemisza. Se encuentra a unos 1,7 km de la Puerta de Toledo, a 2,2 km del Palacio Real de Madrid y a 2,5 km de la Gran Vía. El hostal cuenta con habitaciones familiares.

Todas las habitaciones cuentan con aire acondicionado, TV de pantalla plana con canales vía satélite, nevera, hervidor de agua, ducha, secador de pelo y escritorio. Las habitaciones incluyen armario y baño privado.

Cerca del Casa navid hay lugares de interés como el mercado San Miguel, la Puerta del Sol y la Plaza Mayor. El aeropuerto Adolfo Suárez Madrid-Barajas es el más cercano y queda a 25 km."
Victoria 4 Puerta del Sol,€ 1.248,8.0,"Este hotel histórico está situado en el centro de Madrid, junto a la Puerta del Sol, y ofrece conexión Wi-Fi gratuita y bar cafetería en la gran terraza al aire libre.

El Hotel Victoria 4 Puerta del Sol data de 1850 y presenta una decoración interior elegante y reformada.

Las habitaciones del Victoria 4 Puerta del Sol están insonorizadas y disponen de caja fuerte gratuita y baño amplio con bañera y secador de pelo.

El hotel alberga el restaurante tradicional La Carmela que sirve desayunos, almuerzos y cenas, así como una gran variedad de tapas.

La estación de metro Sol se encuentra a pocos metros y resulta muy útil para trasladarse por la ciudad. El Victoria 4 Puerta del Sol está en una zona muy animada, a poca distancia a pie de la Gran Vía y del Triángulo del Arte."
Hostal Oliver,€ 807,7.8,"Las confortables habitaciones del Hostal Oliver ofrecen TV, WiFi gratuita y calefacción central. Este alojamiento ofrece una excelente relación calidad-precio y una ubicación ideal, a solo 100 metros de la Puerta del Sol de Madrid.

El Oliver Guest House, con un diseño sencillo y funcional, está decorado en tonos luminosos. La recepción está abierta las 24 horas y hay un mostrador de información turística. El desayuno se sirve cada mañana en una cafetería cercana.

Las habitaciones básicas del Oliver incluyen aire acondicionado o ventilador. Hay habitaciones con baño privado y compartido disponibles.

El Oliver está a 400 metros de la plaza Mayor y la plaza de Santa Ana, y a solo 100 metros de la estación de metro Sol. El Museo del Prado se encuentra a 20 minutos a pie."
"Atocha Hotel Madrid, Tapestry Collection by Hilton",€ 1.677,8.7,"El Atocha Hotel Madrid, Tapestry Collection by Hilton goza de una buena ubicación en el centro de Madrid y ofrece habitaciones con aire acondicionado, salón compartido, WiFi gratuita y jardín. Este hotel de 4 estrellas cuenta con recepción 24 horas y servicio de conserjería. Se ofrece aparcamiento privado por un suplemento.

Las habitaciones del hotel están equipadas con zona de estar. Las habitaciones del Atocha Hotel Madrid, Tapestry Colle cuentan con escritorio, TV y baño privado.

El establecimiento sirve un desayuno continental o buffet.

El Atocha Hotel Madrid, Tapestry Collection by Hilton dispone de terraza.

Entre los lugares de interés cercanos al hotel destacan el Museo Reina Sofía, la Puerta del Sol y el mercado San Miguel. El aeropuerto más cercano es el aeropuerto Adolfo Suárez Madrid-Barajas, situado a 13 km del Atocha Hotel Madrid, Tapestry Colle. El establecimiento ofrece un servicio de enlace con el aeropuerto por un suplemento."
Apartamentos con jacuzzi,€ 1.156,7.9,"Apartamentos con jacuzzi, que tiene restaurante y wifi gratis, está en el centro de Madrid, cerca de Estación de metro Gran Vía, Gran Vía y Museo Thyssen-Bornemisza. El alojamiento tiene bañera de hidromasaje y bañera de hidromasaje.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

En el apartamento se sirve un desayuno a la carta.

En Apartamentos con jacuzzi, la clientela puede disfrutar de bañera de hidromasaje.

El alojamiento dispone de terraza solárium.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Oriente Suites,€ 1.180,8.8,"Oriente Suites ofrece alojamiento con wifi gratis, zona de cocina, nevera, microondas y tostadora a 300 metros del centro de Madrid.

Hay un baño privado con bañera o ducha y artículos de aseo gratuitos en cada unidad, además de secador de pelo.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Plaza Mayor de Madrid y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
